,path,emotion
1229,data/training\Actor_25\25_01_01_01_sheep_happy.wav,happy
1230,data/training\Actor_25\25_01_01_01_shirt_happy.wav,happy
1231,data/training\Actor_25\25_01_01_01_should_happy.wav,happy
1232,data/training\Actor_25\25_01_01_01_shout_happy.wav,happy
1233,data/training\Actor_25\25_01_01_01_size_happy.wav,happy
1234,data/training\Actor_25\25_01_01_01_soap_happy.wav,happy
1235,data/training\Actor_25\25_01_01_01_soup_happy.wav,happy
1236,data/training\Actor_25\25_01_01_01_sour_happy.wav,happy
1237,data/training\Actor_25\25_01_01_01_south_happy.wav,happy
1238,data/training\Actor_25\25_01_01_01_sub_happy.wav,happy
1239,data/training\Actor_25\25_01_01_01_such_happy.wav,happy
1240,data/training\Actor_25\25_01_01_01_sure_happy.wav,happy
1241,data/training\Actor_25\25_01_01_01_take_happy.wav,happy
1242,data/training\Actor_25\25_01_01_01_talk_happy.wav,happy
1243,data/training\Actor_25\25_01_01_01_tape_happy.wav,happy
1244,data/training\Actor_25\25_01_01_01_team_happy.wav,happy
1245,data/training\Actor_25\25_01_01_01_tell_happy.wav,happy
1246,data/training\Actor_25\25_01_01_01_thin_happy.wav,happy
1247,data/training\Actor_25\25_01_01_01_third_happy.wav,happy
1248,data/training\Actor_25\25_01_01_01_thought_happy.wav,happy
1249,data/training\Actor_25\25_01_01_01_thumb_happy.wav,happy
1250,data/training\Actor_25\25_01_01_01_time_happy.wav,happy
1251,data/training\Actor_25\25_01_01_01_tip_happy.wav,happy
1252,data/training\Actor_25\25_01_01_01_tire_happy.wav,happy
1253,data/training\Actor_25\25_01_01_01_ton_happy.wav,happy
1254,data/training\Actor_25\25_01_01_01_tool_happy.wav,happy
1255,data/training\Actor_25\25_01_01_01_tough_happy.wav,happy
1256,data/training\Actor_25\25_01_01_01_turn_happy.wav,happy
1257,data/training\Actor_25\25_01_01_01_vine_happy.wav,happy
1258,data/training\Actor_25\25_01_01_01_voice_happy.wav,happy
1259,data/training\Actor_25\25_01_01_01_void_happy.wav,happy
1260,data/training\Actor_25\25_01_01_01_vote_happy.wav,happy
1261,data/training\Actor_25\25_01_01_01_wag_happy.wav,happy
1262,data/training\Actor_25\25_01_01_01_walk_happy.wav,happy
1263,data/training\Actor_25\25_01_01_01_wash_happy.wav,happy
1264,data/training\Actor_25\25_01_01_01_week_happy.wav,happy
1265,data/training\Actor_25\25_01_01_01_wheat_happy.wav,happy
1266,data/training\Actor_25\25_01_01_01_when_happy.wav,happy
1267,data/training\Actor_25\25_01_01_01_which_happy.wav,happy
1268,data/training\Actor_25\25_01_01_01_whip_happy.wav,happy
1269,data/training\Actor_25\25_01_01_01_white_happy.wav,happy
1270,data/training\Actor_25\25_01_01_01_wife_happy.wav,happy
1271,data/training\Actor_26\26_01_01_01_back_happy.wav,happy
1272,data/training\Actor_26\26_01_01_01_bar_happy.wav,happy
1273,data/training\Actor_26\26_01_01_01_base_happy.wav,happy
1274,data/training\Actor_26\26_01_01_01_bath_happy.wav,happy
1275,data/training\Actor_26\26_01_01_01_bean_happy.wav,happy
1276,data/training\Actor_26\26_01_01_01_beg_happy.wav,happy
1277,data/training\Actor_26\26_01_01_01_bite_happy.wav,happy
1278,data/training\Actor_26\26_01_01_01_boat_happy.wav,happy
1279,data/training\Actor_26\26_01_01_01_bone_happy.wav,happy
1280,data/training\Actor_26\26_01_01_01_book_happy.wav,happy
1281,data/training\Actor_26\26_01_01_01_bought_happy.wav,happy
1282,data/training\Actor_26\26_01_01_01_burn_happy.wav,happy
1283,data/training\Actor_26\26_01_01_01_cab_happy.wav,happy
1284,data/training\Actor_26\26_01_01_01_calm_happy.wav,happy
1285,data/training\Actor_26\26_01_01_01_came_happy.wav,happy
1286,data/training\Actor_26\26_01_01_01_cause_happy.wav,happy
1287,data/training\Actor_26\26_01_01_01_chain_happy.wav,happy
1288,data/training\Actor_26\26_01_01_01_chair_happy.wav,happy
1289,data/training\Actor_26\26_01_01_01_chalk_happy.wav,happy
1290,data/training\Actor_26\26_01_01_01_chat_happy.wav,happy
1291,data/training\Actor_26\26_01_01_01_check_happy.wav,happy
1292,data/training\Actor_26\26_01_01_01_cheek_happy.wav,happy
1293,data/training\Actor_26\26_01_01_01_chief_happy.wav,happy
1294,data/training\Actor_26\26_01_01_01_choice_happy.wav,happy
1295,data/training\Actor_26\26_01_01_01_cool_happy.wav,happy
1296,data/training\Actor_26\26_01_01_01_dab_happy.wav,happy
1297,data/training\Actor_26\26_01_01_01_date_happy.wav,happy
1298,data/training\Actor_26\26_01_01_01_dead_happy.wav,happy
1299,data/training\Actor_26\26_01_01_01_death_happy.wav,happy
1300,data/training\Actor_26\26_01_01_01_deep_happy.wav,happy
1301,data/training\Actor_26\26_01_01_01_door_happy.wav,happy
1302,data/training\Actor_26\26_01_01_01_fail_happy.wav,happy
1303,data/training\Actor_26\26_01_01_01_fall_happy.wav,happy
1304,data/training\Actor_26\26_01_01_01_far_happy.wav,happy
1305,data/training\Actor_26\26_01_01_01_fat_happy.wav,happy
1306,data/training\Actor_26\26_01_01_01_fit_happy.wav,happy
1307,data/training\Actor_26\26_01_01_01_five_happy.wav,happy
1308,data/training\Actor_26\26_01_01_01_food_happy.wav,happy
1309,data/training\Actor_26\26_01_01_01_gap_happy.wav,happy
1310,data/training\Actor_26\26_01_01_01_gas_happy.wav,happy
1311,data/training\Actor_26\26_01_01_01_gaze_happy.wav,happy
1312,data/training\Actor_26\26_01_01_01_germ_happy.wav,happy
1313,data/training\Actor_26\26_01_01_01_get_happy.wav,happy
1314,data/training\Actor_26\26_01_01_01_gin_happy.wav,happy
1315,data/training\Actor_26\26_01_01_01_goal_happy.wav,happy
1316,data/training\Actor_26\26_01_01_01_good_happy.wav,happy
1317,data/training\Actor_26\26_01_01_01_goose_happy.wav,happy
1318,data/training\Actor_26\26_01_01_01_gun_happy.wav,happy
1319,data/training\Actor_26\26_01_01_01_half_happy.wav,happy
1320,data/training\Actor_26\26_01_01_01_hall_happy.wav,happy
1321,data/training\Actor_26\26_01_01_01_hash_happy.wav,happy
1322,data/training\Actor_26\26_01_01_01_hate_happy.wav,happy
1323,data/training\Actor_26\26_01_01_01_have_happy.wav,happy
1324,data/training\Actor_26\26_01_01_01_haze_happy.wav,happy
1325,data/training\Actor_26\26_01_01_01_hire_happy.wav,happy
1326,data/training\Actor_26\26_01_01_01_hit_happy.wav,happy
1327,data/training\Actor_26\26_01_01_01_hole_happy.wav,happy
1328,data/training\Actor_26\26_01_01_01_home_happy.wav,happy
1329,data/training\Actor_26\26_01_01_01_hurl_happy.wav,happy
1330,data/training\Actor_26\26_01_01_01_hush_happy.wav,happy
1331,data/training\Actor_26\26_01_01_01_jail_happy.wav,happy
1332,data/training\Actor_26\26_01_01_01_jar_happy.wav,happy
1333,data/training\Actor_26\26_01_01_01_join_happy.wav,happy
1334,data/training\Actor_26\26_01_01_01_judge_happy.wav,happy
1335,data/training\Actor_26\26_01_01_01_jug_happy.wav,happy
1336,data/training\Actor_26\26_01_01_01_juice_happy.wav,happy
1337,data/training\Actor_26\26_01_01_01_keen_happy.wav,happy
1338,data/training\Actor_26\26_01_01_01_keep_happy.wav,happy
1339,data/training\Actor_26\26_01_01_01_keg_happy.wav,happy
1340,data/training\Actor_26\26_01_01_01_kick_happy.wav,happy
1341,data/training\Actor_26\26_01_01_01_kill_happy.wav,happy
1342,data/training\Actor_26\26_01_01_01_king_happy.wav,happy
1343,data/training\Actor_26\26_01_01_01_kite_happy.wav,happy
1344,data/training\Actor_26\26_01_01_01_knock_happy.wav,happy
1345,data/training\Actor_26\26_01_01_01_late_happy.wav,happy
1346,data/training\Actor_26\26_01_01_01_laud_happy.wav,happy
1347,data/training\Actor_26\26_01_01_01_lean_happy.wav,happy
1348,data/training\Actor_26\26_01_01_01_learn_happy.wav,happy
1349,data/training\Actor_26\26_01_01_01_lease_happy.wav,happy
1350,data/training\Actor_26\26_01_01_01_lid_happy.wav,happy
1351,data/training\Actor_26\26_01_01_01_life_happy.wav,happy
1352,data/training\Actor_26\26_01_01_01_limb_happy.wav,happy
1353,data/training\Actor_26\26_01_01_01_live_happy.wav,happy
1354,data/training\Actor_26\26_01_01_01_loaf_happy.wav,happy
1355,data/training\Actor_26\26_01_01_01_long_happy.wav,happy
1356,data/training\Actor_26\26_01_01_01_lore_happy.wav,happy
1357,data/training\Actor_26\26_01_01_01_lose_happy.wav,happy
1358,data/training\Actor_26\26_01_01_01_lot_happy.wav,happy
1359,data/training\Actor_26\26_01_01_01_love_happy.wav,happy
1360,data/training\Actor_26\26_01_01_01_luck_happy.wav,happy
1361,data/training\Actor_26\26_01_01_01_make_happy.wav,happy
1362,data/training\Actor_26\26_01_01_01_match_happy.wav,happy
1363,data/training\Actor_26\26_01_01_01_merge_happy.wav,happy
1364,data/training\Actor_26\26_01_01_01_mess_happy.wav,happy
1365,data/training\Actor_26\26_01_01_01_met_happy.wav,happy
1366,data/training\Actor_26\26_01_01_01_mill_happy.wav,happy
1367,data/training\Actor_26\26_01_01_01_mob_happy.wav,happy
1368,data/training\Actor_26\26_01_01_01_mode_happy.wav,happy
1369,data/training\Actor_26\26_01_01_01_mood_happy.wav,happy
1370,data/training\Actor_26\26_01_01_01_moon_happy.wav,happy
1371,data/training\Actor_26\26_01_01_01_mop_happy.wav,happy
1372,data/training\Actor_26\26_01_01_01_mouse_happy.wav,happy
1373,data/training\Actor_26\26_01_01_01_nag_happy.wav,happy
1374,data/training\Actor_26\26_01_01_01_name_happy.wav,happy
1375,data/training\Actor_26\26_01_01_01_near_happy.wav,happy
1376,data/training\Actor_26\26_01_01_01_neat_happy.wav,happy
1377,data/training\Actor_26\26_01_01_01_nice_happy.wav,happy
1378,data/training\Actor_26\26_01_01_01_note_happy.wav,happy
1379,data/training\Actor_26\26_01_01_01_numb_happy.wav,happy
1380,data/training\Actor_26\26_01_01_01_pad_happy.wav,happy
1381,data/training\Actor_26\26_01_01_01_page_happy.wav,happy
1382,data/training\Actor_26\26_01_01_01_pain_happy.wav,happy
1383,data/training\Actor_26\26_01_01_01_pass_happy.wav,happy
1384,data/training\Actor_26\26_01_01_01_pearl_happy.wav,happy
1385,data/training\Actor_26\26_01_01_01_peg_happy.wav,happy
1386,data/training\Actor_26\26_01_01_01_perch_happy.wav,happy
1387,data/training\Actor_26\26_01_01_01_phone_happy.wav,happy
1388,data/training\Actor_26\26_01_01_01_pick_happy.wav,happy
1389,data/training\Actor_26\26_01_01_01_pike_happy.wav,happy
1390,data/training\Actor_26\26_01_01_01_pole_happy.wav,happy
1391,data/training\Actor_26\26_01_01_01_pool_happy.wav,happy
1392,data/training\Actor_26\26_01_01_01_puff_happy.wav,happy
1393,data/training\Actor_26\26_01_01_01_rag_happy.wav,happy
1394,data/training\Actor_26\26_01_01_01_raid_happy.wav,happy
1395,data/training\Actor_26\26_01_01_01_rain_happy.wav,happy
1396,data/training\Actor_26\26_01_01_01_raise_happy.wav,happy
1397,data/training\Actor_26\26_01_01_01_rat_happy.wav,happy
1398,data/training\Actor_26\26_01_01_01_reach_happy.wav,happy
1399,data/training\Actor_26\26_01_01_01_read_happy.wav,happy
1400,data/training\Actor_26\26_01_01_01_red_happy.wav,happy
1401,data/training\Actor_26\26_01_01_01_ring_happy.wav,happy
1402,data/training\Actor_26\26_01_01_01_ripe_happy.wav,happy
1403,data/training\Actor_26\26_01_01_01_road_happy.wav,happy
1404,data/training\Actor_26\26_01_01_01_room_happy.wav,happy
1405,data/training\Actor_26\26_01_01_01_rose_happy.wav,happy
1406,data/training\Actor_26\26_01_01_01_rot_happy.wav,happy
1407,data/training\Actor_26\26_01_01_01_rough_happy.wav,happy
1408,data/training\Actor_26\26_01_01_01_rush_happy.wav,happy
1409,data/training\Actor_26\26_01_01_01_said_happy.wav,happy
1410,data/training\Actor_26\26_01_01_01_sail_happy.wav,happy
1411,data/training\Actor_26\26_01_01_01_search_happy.wav,happy
1412,data/training\Actor_26\26_01_01_01_seize_happy.wav,happy
1413,data/training\Actor_26\26_01_01_01_sell_happy.wav,happy
1414,data/training\Actor_26\26_01_01_01_shack_happy.wav,happy
1415,data/training\Actor_26\26_01_01_01_shall_happy.wav,happy
1416,data/training\Actor_26\26_01_01_01_shawl_happy.wav,happy
1417,data/training\Actor_26\26_01_01_01_sheep_happy.wav,happy
1418,data/training\Actor_26\26_01_01_01_shirt_happy.wav,happy
1419,data/training\Actor_26\26_01_01_01_should_happy.wav,happy
1420,data/training\Actor_26\26_01_01_01_shout_happy.wav,happy
1421,data/training\Actor_26\26_01_01_01_size_happy.wav,happy
1422,data/training\Actor_26\26_01_01_01_soap_happy.wav,happy
1423,data/training\Actor_26\26_01_01_01_soup_happy.wav,happy
1424,data/training\Actor_26\26_01_01_01_sour_happy.wav,happy
1425,data/training\Actor_26\26_01_01_01_south_happy.wav,happy
1426,data/training\Actor_26\26_01_01_01_sub_happy.wav,happy
1427,data/training\Actor_26\26_01_01_01_such_happy.wav,happy
1428,data/training\Actor_26\26_01_01_01_sure_happy.wav,happy
1429,data/training\Actor_26\26_01_01_01_take_happy.wav,happy
1430,data/training\Actor_26\26_01_01_01_talk_happy.wav,happy
1431,data/training\Actor_26\26_01_01_01_tape_happy.wav,happy
1432,data/training\Actor_26\26_01_01_01_team_happy.wav,happy
1433,data/training\Actor_26\26_01_01_01_tell_happy.wav,happy
1434,data/training\Actor_26\26_01_01_01_thin_happy.wav,happy
1435,data/training\Actor_26\26_01_01_01_third_happy.wav,happy
1436,data/training\Actor_26\26_01_01_01_thought_happy.wav,happy
1437,data/training\Actor_26\26_01_01_01_thumb_happy.wav,happy
1438,data/training\Actor_26\26_01_01_01_time_happy.wav,happy
1439,data/training\Actor_26\26_01_01_01_tip_happy.wav,happy
1440,data/training\Actor_26\26_01_01_01_tire_happy.wav,happy
1441,data/training\Actor_26\26_01_01_01_ton_happy.wav,happy
1442,data/training\Actor_26\26_01_01_01_tool_happy.wav,happy
1443,data/training\Actor_26\26_01_01_01_tough_happy.wav,happy
1444,data/training\Actor_26\26_01_01_01_turn_happy.wav,happy
1445,data/training\Actor_26\26_01_01_01_vine_happy.wav,happy
1446,data/training\Actor_26\26_01_01_01_voice_happy.wav,happy
1447,data/training\Actor_26\26_01_01_01_void_happy.wav,happy
1448,data/training\Actor_26\26_01_01_01_vote_happy.wav,happy
1449,data/training\Actor_26\26_01_01_01_wag_happy.wav,happy
1450,data/training\Actor_26\26_01_01_01_walk_happy.wav,happy
1451,data/training\Actor_26\26_01_01_01_wash_happy.wav,happy
1452,data/training\Actor_26\26_01_01_01_week_happy.wav,happy
1453,data/training\Actor_26\26_01_01_01_wheat_happy.wav,happy
1454,data/training\Actor_26\26_01_01_01_when_happy.wav,happy
1455,data/training\Actor_26\26_01_01_01_which_happy.wav,happy
1456,data/training\Actor_26\26_01_01_01_whip_happy.wav,happy
1457,data/training\Actor_26\26_01_01_01_white_happy.wav,happy
1458,data/training\Actor_26\26_01_01_01_wife_happy.wav,happy
1459,data/training\Actor_26\26_01_01_01_wire_happy.wav,happy
1460,data/training\Actor_26\26_01_01_01_witch_happy.wav,happy
1461,data/training\Actor_26\26_01_01_01_yearn_happy.wav,happy
1462,data/training\Actor_26\26_01_01_01_yes_happy.wav,happy
1463,data/training\Actor_26\26_01_01_01_young_happy.wav,happy
1464,data/training\Actor_26\26_01_01_01_youth_happy.wav,happy
1465,data/training\Actor_01\01_01_01_01_kids-talking_angry.wav,angry
1466,data/training\Actor_01\01_01_01_02_dogs-sitting_angry.wav,angry
1467,data/training\Actor_01\01_01_01_02_kids-talking_angry.wav,angry
1468,data/training\Actor_01\01_01_02_01_dogs-sitting_angry.wav,angry
1469,data/training\Actor_01\01_01_02_01_kids-talking_angry.wav,angry
1470,data/training\Actor_01\01_01_02_02_dogs-sitting_angry.wav,angry
1471,data/training\Actor_01\01_01_02_02_kids-talking_angry.wav,angry
1472,data/training\Actor_02\02_01_01_02_dogs-sitting_angry.wav,angry
1473,data/training\Actor_02\02_01_01_02_kids-talking_angry.wav,angry
1474,data/training\Actor_02\02_01_02_01_dogs-sitting_angry.wav,angry
1475,data/training\Actor_02\02_01_02_01_kids-talking_angry.wav,angry
1476,data/training\Actor_02\02_01_02_02_dogs-sitting_angry.wav,angry
1477,data/training\Actor_02\02_01_02_02_kids-talking_angry.wav,angry
1478,data/training\Actor_03\03_01_01_01_dogs-sitting_angry.wav,angry
1479,data/training\Actor_03\03_01_01_01_kids-talking_angry.wav,angry
1480,data/training\Actor_03\03_01_01_02_dogs-sitting_angry.wav,angry
1481,data/training\Actor_03\03_01_01_02_kids-talking_angry.wav,angry
1482,data/training\Actor_03\03_01_02_01_dogs-sitting_angry.wav,angry
1483,data/training\Actor_03\03_01_02_01_kids-talking_angry.wav,angry
1484,data/training\Actor_03\03_01_02_02_dogs-sitting_angry.wav,angry
1485,data/training\Actor_03\03_01_02_02_kids-talking_angry.wav,angry
1486,data/training\Actor_04\04_01_01_01_dogs-sitting_angry.wav,angry
1487,data/training\Actor_04\04_01_01_01_kids-talking_angry.wav,angry
1488,data/training\Actor_04\04_01_01_02_dogs-sitting_angry.wav,angry
1489,data/training\Actor_04\04_01_01_02_kids-talking_angry.wav,angry
1490,data/training\Actor_04\04_01_02_01_dogs-sitting_angry.wav,angry
1491,data/training\Actor_04\04_01_02_01_kids-talking_angry.wav,angry
1492,data/training\Actor_04\04_01_02_02_dogs-sitting_angry.wav,angry
1493,data/training\Actor_04\04_01_02_02_kids-talking_angry.wav,angry
1494,data/training\Actor_05\05_01_01_01_dogs-sitting_angry.wav,angry
1495,data/training\Actor_05\05_01_01_01_kids-talking_angry.wav,angry
1496,data/training\Actor_05\05_01_01_02_dogs-sitting_angry.wav,angry
1497,data/training\Actor_05\05_01_01_02_kids-talking_angry.wav,angry
1498,data/training\Actor_05\05_01_02_01_dogs-sitting_angry.wav,angry
1499,data/training\Actor_05\05_01_02_01_kids-talking_angry.wav,angry
1500,data/training\Actor_05\05_01_02_02_dogs-sitting_angry.wav,angry
1501,data/training\Actor_05\05_01_02_02_kids-talking_angry.wav,angry
1502,data/training\Actor_06\06_01_01_01_dogs-sitting_angry.wav,angry
1503,data/training\Actor_06\06_01_01_01_kids-talking_angry.wav,angry
1504,data/training\Actor_06\06_01_01_02_dogs-sitting_angry.wav,angry
1505,data/training\Actor_06\06_01_01_02_kids-talking_angry.wav,angry
1506,data/training\Actor_06\06_01_02_01_dogs-sitting_angry.wav,angry
1507,data/training\Actor_06\06_01_02_01_kids-talking_angry.wav,angry
1508,data/training\Actor_06\06_01_02_02_dogs-sitting_angry.wav,angry
1509,data/training\Actor_06\06_01_02_02_kids-talking_angry.wav,angry
1510,data/training\Actor_07\07_01_01_01_dogs-sitting_angry.wav,angry
1511,data/training\Actor_07\07_01_01_01_kids-talking_angry.wav,angry
1512,data/training\Actor_07\07_01_01_02_dogs-sitting_angry.wav,angry
1513,data/training\Actor_07\07_01_01_02_kids-talking_angry.wav,angry
1514,data/training\Actor_07\07_01_02_01_dogs-sitting_angry.wav,angry
1515,data/training\Actor_07\07_01_02_01_kids-talking_angry.wav,angry
1516,data/training\Actor_07\07_01_02_02_dogs-sitting_angry.wav,angry
1517,data/training\Actor_07\07_01_02_02_kids-talking_angry.wav,angry
1518,data/training\Actor_08\08_01_01_01_dogs-sitting_angry.wav,angry
1519,data/training\Actor_08\08_01_01_01_kids-talking_angry.wav,angry
1520,data/training\Actor_08\08_01_01_02_dogs-sitting_angry.wav,angry
1521,data/training\Actor_08\08_01_01_02_kids-talking_angry.wav,angry
1522,data/training\Actor_08\08_01_02_01_dogs-sitting_angry.wav,angry
1523,data/training\Actor_08\08_01_02_01_kids-talking_angry.wav,angry
1524,data/training\Actor_08\08_01_02_02_dogs-sitting_angry.wav,angry
1525,data/training\Actor_08\08_01_02_02_kids-talking_angry.wav,angry
1526,data/training\Actor_09\09_01_01_01_dogs-sitting_angry.wav,angry
1527,data/training\Actor_09\09_01_01_01_kids-talking_angry.wav,angry
1528,data/training\Actor_09\09_01_01_02_dogs-sitting_angry.wav,angry
1529,data/training\Actor_09\09_01_01_02_kids-talking_angry.wav,angry
1530,data/training\Actor_09\09_01_02_01_dogs-sitting_angry.wav,angry
1531,data/training\Actor_09\09_01_02_01_kids-talking_angry.wav,angry
1532,data/training\Actor_09\09_01_02_02_dogs-sitting_angry.wav,angry
1533,data/training\Actor_09\09_01_02_02_kids-talking_angry.wav,angry
1534,data/training\Actor_10\10_01_01_01_dogs-sitting_angry.wav,angry
1535,data/training\Actor_10\10_01_01_01_kids-talking_angry.wav,angry
1536,data/training\Actor_10\10_01_01_02_dogs-sitting_angry.wav,angry
1537,data/training\Actor_10\10_01_01_02_kids-talking_angry.wav,angry
1538,data/training\Actor_10\10_01_02_01_dogs-sitting_angry.wav,angry
1539,data/training\Actor_10\10_01_02_01_kids-talking_angry.wav,angry
1540,data/training\Actor_10\10_01_02_02_dogs-sitting_angry.wav,angry
1541,data/training\Actor_10\10_01_02_02_kids-talking_angry.wav,angry
1542,data/training\Actor_11\11_01_01_01_dogs-sitting_angry.wav,angry
1543,data/training\Actor_11\11_01_01_01_kids-talking_angry.wav,angry
1544,data/training\Actor_11\11_01_01_02_dogs-sitting_angry.wav,angry
1545,data/training\Actor_11\11_01_01_02_kids-talking_angry.wav,angry
1546,data/training\Actor_11\11_01_02_01_dogs-sitting_angry.wav,angry
1547,data/training\Actor_11\11_01_02_01_kids-talking_angry.wav,angry
1548,data/training\Actor_11\11_01_02_02_dogs-sitting_angry.wav,angry
1549,data/training\Actor_11\11_01_02_02_kids-talking_angry.wav,angry
1550,data/training\Actor_12\12_01_01_01_dogs-sitting_angry.wav,angry
1551,data/training\Actor_12\12_01_01_01_kids-talking_angry.wav,angry
1552,data/training\Actor_12\12_01_01_02_dogs-sitting_angry.wav,angry
1553,data/training\Actor_12\12_01_01_02_kids-talking_angry.wav,angry
1554,data/training\Actor_12\12_01_02_01_dogs-sitting_angry.wav,angry
1555,data/training\Actor_12\12_01_02_01_kids-talking_angry.wav,angry
1556,data/training\Actor_12\12_01_02_02_dogs-sitting_angry.wav,angry
1557,data/training\Actor_12\12_01_02_02_kids-talking_angry.wav,angry
1558,data/training\Actor_13\13_01_01_01_dogs-sitting_angry.wav,angry
1559,data/training\Actor_13\13_01_01_01_kids-talking_angry.wav,angry
1560,data/training\Actor_13\13_01_01_02_dogs-sitting_angry.wav,angry
1561,data/training\Actor_13\13_01_01_02_kids-talking_angry.wav,angry
1562,data/training\Actor_13\13_01_02_01_dogs-sitting_angry.wav,angry
1563,data/training\Actor_13\13_01_02_01_kids-talking_angry.wav,angry
1564,data/training\Actor_13\13_01_02_02_dogs-sitting_angry.wav,angry
1565,data/training\Actor_13\13_01_02_02_kids-talking_angry.wav,angry
1566,data/training\Actor_18\18_01_01_01_dogs-sitting_angry.wav,angry
1567,data/training\Actor_18\18_01_01_01_kids-talking_angry.wav,angry
1568,data/training\Actor_18\18_01_01_02_dogs-sitting_angry.wav,angry
1569,data/training\Actor_18\18_01_01_02_kids-talking_angry.wav,angry
1570,data/training\Actor_18\18_01_02_01_dogs-sitting_angry.wav,angry
1571,data/training\Actor_18\18_01_02_01_kids-talking_angry.wav,angry
1572,data/training\Actor_18\18_01_02_02_dogs-sitting_angry.wav,angry
1573,data/training\Actor_18\18_01_02_02_kids-talking_angry.wav,angry
1574,data/training\Actor_19\19_01_01_01_dogs-sitting_angry.wav,angry
1575,data/training\Actor_19\19_01_01_01_kids-talking_angry.wav,angry
1576,data/training\Actor_19\19_01_01_02_dogs-sitting_angry.wav,angry
1577,data/training\Actor_19\19_01_01_02_kids-talking_angry.wav,angry
1578,data/training\Actor_19\19_01_02_01_dogs-sitting_angry.wav,angry
1579,data/training\Actor_19\19_01_02_01_kids-talking_angry.wav,angry
1580,data/training\Actor_19\19_01_02_02_dogs-sitting_angry.wav,angry
1581,data/training\Actor_19\19_01_02_02_kids-talking_angry.wav,angry
1582,data/training\Actor_20\20_01_01_01_dogs-sitting_angry.wav,angry
1583,data/training\Actor_20\20_01_01_01_kids-talking_angry.wav,angry
1584,data/training\Actor_20\20_01_01_02_dogs-sitting_angry.wav,angry
1585,data/training\Actor_20\20_01_01_02_kids-talking_angry.wav,angry
1586,data/training\Actor_20\20_01_02_01_dogs-sitting_angry.wav,angry
1587,data/training\Actor_20\20_01_02_01_kids-talking_angry.wav,angry
1588,data/training\Actor_20\20_01_02_02_dogs-sitting_angry.wav,angry
1589,data/training\Actor_20\20_01_02_02_kids-talking_angry.wav,angry
1590,data/training\Actor_21\21_01_01_01_dogs-sitting_angry.wav,angry
1591,data/training\Actor_21\21_01_01_01_kids-talking_angry.wav,angry
1592,data/training\Actor_21\21_01_01_02_dogs-sitting_angry.wav,angry
1593,data/training\Actor_21\21_01_01_02_kids-talking_angry.wav,angry
1594,data/training\Actor_21\21_01_02_01_dogs-sitting_angry.wav,angry
1595,data/training\Actor_21\21_01_02_01_kids-talking_angry.wav,angry
1596,data/training\Actor_21\21_01_02_02_dogs-sitting_angry.wav,angry
1597,data/training\Actor_21\21_01_02_02_kids-talking_angry.wav,angry
1598,data/training\Actor_22\22_01_01_01_dogs-sitting_angry.wav,angry
1599,data/training\Actor_22\22_01_01_01_kids-talking_angry.wav,angry
1600,data/training\Actor_22\22_01_01_02_dogs-sitting_angry.wav,angry
1601,data/training\Actor_22\22_01_01_02_kids-talking_angry.wav,angry
1602,data/training\Actor_22\22_01_02_01_dogs-sitting_angry.wav,angry
1603,data/training\Actor_22\22_01_02_01_kids-talking_angry.wav,angry
1604,data/training\Actor_22\22_01_02_02_dogs-sitting_angry.wav,angry
1605,data/training\Actor_22\22_01_02_02_kids-talking_angry.wav,angry
1606,data/training\Actor_23\23_01_01_01_dogs-sitting_angry.wav,angry
1607,data/training\Actor_23\23_01_01_01_kids-talking_angry.wav,angry
1608,data/training\Actor_23\23_01_01_02_dogs-sitting_angry.wav,angry
1609,data/training\Actor_23\23_01_01_02_kids-talking_angry.wav,angry
1610,data/training\Actor_23\23_01_02_01_dogs-sitting_angry.wav,angry
1611,data/training\Actor_23\23_01_02_01_kids-talking_angry.wav,angry
1612,data/training\Actor_23\23_01_02_02_dogs-sitting_angry.wav,angry
1613,data/training\Actor_23\23_01_02_02_kids-talking_angry.wav,angry
1614,data/training\Actor_24\03-02-05-01-01-01-24_angry.wav,angry
1615,data/training\Actor_24\03-02-05-01-01-02-24_angry.wav,angry
1616,data/training\Actor_24\03-02-05-01-02-01-24_angry.wav,angry
1617,data/training\Actor_24\03-02-05-01-02-02-24_angry.wav,angry
1618,data/training\Actor_24\03-02-05-02-01-01-24_angry.wav,angry
1619,data/training\Actor_24\03-02-05-02-01-02-24_angry.wav,angry
1620,data/training\Actor_24\03-02-05-02-02-01-24_angry.wav,angry
1621,data/training\Actor_24\03-02-05-02-02-02-24_angry.wav,angry
1622,data/training\Actor_24\24_01_01_01_dogs-sitting_angry.wav,angry
1623,data/training\Actor_24\24_01_01_01_kids-talking_angry.wav,angry
1624,data/training\Actor_24\24_01_01_02_dogs-sitting_angry.wav,angry
1625,data/training\Actor_24\24_01_01_02_kids-talking_angry.wav,angry
1626,data/training\Actor_24\24_01_02_01_dogs-sitting_angry.wav,angry
1627,data/training\Actor_24\24_01_02_01_kids-talking_angry.wav,angry
1628,data/training\Actor_24\24_01_02_02_dogs-sitting_angry.wav,angry
1629,data/training\Actor_24\24_01_02_02_kids-talking_angry.wav,angry
1630,data/training\Actor_25\25_01_01_01_fat_angry.wav,angry
1631,data/training\Actor_25\25_01_01_01_fit_angry.wav,angry
1632,data/training\Actor_25\25_01_01_01_five_angry.wav,angry
1633,data/training\Actor_25\25_01_01_01_food_angry.wav,angry
